[µs]	Sample
63962	0
63972	1
63988	0
63998	1
64013	0
64025	1
64040	0
64051	1
64066	0
64077	1
64092	0
64104	1
64119	0
64129	1
64145	0
64574	1
64591	0
64601	1
64617	0
64627	1
64643	0
64653	1
64670	0
64680	1
64696	0
64706	1
64722	0
64732	1
64747	0
64758	1
64773	0
64785	1
64800	0
64811	1
64826	0
64837	1
64852	0
64864	1
64886	0
64889	1
64905	0
64915	1
64932	0
64942	1
64958	0
64968	1
64984	0
65414	1
65429	0
65440	1
65455	0
65466	1
65481	0
65491	1
65508	0
65518	1
65534	0
65544	1
65560	0
65570	1
65587	0
65597	1
65619	0
65623	1
65639	0
65649	1
65665	0
65675	1
65691	0
65701	1
65718	0
65728	1
65744	0
65754	1
65770	0
65780	1
65795	0
65807	1
65822	0
66252	1
66267	0
66279	1
66294	0
66305	1
66320	0
66331	1
66346	0
66357	1
66373	0
66383	1
66399	0
66409	1
66425	0
66435	1
66451	0
66461	1
66478	0
66488	1
66504	0
66514	1
66530	0
66540	1
66557	0
66567	1
66582	0
66593	1
66608	0
66619	1
66634	0
66646	1
66661	0
67091	1
67106	0
67116	1
67133	0
67143	1
67159	0
67169	1
67185	0
67195	1
67212	0
67222	1
67238	0
67248	1
67264	0
67274	1
67290	0
67300	1
67315	0
67327	1
67342	0
67353	1
67368	0
67379	1
67394	0
67406	1
67421	0
67432	1
67447	0
67458	1
67473	0
67484	1
67499	0
67929	1
67945	0
67955	1
67972	0
67982	1
67998	0
68008	1
68024	0
68034	1
68050	0
68060	1
68075	0
68087	1
68102	0
68113	1
68128	0
68139	1
68154	0
68166	1
68181	0
68192	1
68207	0
68218	1
68233	0
68245	1
68259	0
68270	1
68286	0
68296	1
68312	0
68322	1
68339	0
68768	1
68783	0
68794	1
68813	0
68821	1
68836	0
68847	1
68862	0
68873	1
68888	0
68898	1
68915	0
68925	1
68941	0
68951	1
68967	0
68977	1
68994	0
69004	1
69020	0
69030	1
69046	0
69056	1
69071	0
69083	1
69098	0
69109	1
69124	0
69135	1
69150	0
69162	1
69177	0
69607	1
69622	0
69633	1
69648	0
69660	1
69675	0
69685	1
69701	0
69711	1
69727	0
69737	1
69754	0
69764	1
69780	0
69790	1
69806	0
69816	1
69832	0
69842	1
69859	0
69869	1
69884	0
69895	1
69910	0
69921	1
69936	0
69948	1
69963	0
69974	1
69989	0
70000	1
70015	0
70446	1
70461	0
70472	1
70487	0
70498	1
70513	0
70523	1
70540	0
70550	1
70566	0
70576	1
70592	0
70602	1
70619	0
70629	1
70645	0
70655	1
70671	0
70681	1
70696	0
